OrderID,Date,CustomerID,CustomerName,Gender,Age,Region,State,City,Category,SubCategory,ProductID,ProductName,Brand,Quantity,UnitPrice,Discount,Cost,Sales,Profit,PaymentMethod,Segment,ShippingMode,DeliveryDays,Returned,Rating
ORD00249,2024-08-14,CUST1248,Customer 249,Male,22,South,Tamil Nadu,Chennai,Clothing,Shirt,P291,Shirt Model,HP,2,2609,0.15,1956.75,4435.3,521.8,Cash,Home Office,Standard,4,Yes,4.1
ORD00250,2024-10-11,CUST1249,Customer 250,Female,47,East,West Bengal,Kolkata,Furniture,Chair,P826,Chair Model,HP,5,2289,0.0,1716.75,11445.0,2861.25,UPI,Consumer,Express,5,Yes,4.7
ORD00251,2024-11-16,CUST1250,Customer 251,Male,51,East,West Bengal,Kolkata,Groceries,Milk,P169,Milk Model,HP,1,2803,0.05,2102.25,2662.85,560.6,Card,Home Office,Express,1,No,3.8
ORD00252,2024-04-19,CUST1251,Customer 252,Male,25,East,West Bengal,Kolkata,Clothing,Shoes,P784,Shoes Model,Samsung,3,1989,0.15,1491.75,5071.95,596.7,Card,Consumer,Standard,1,No,4.1
ORD00253,2024-02-28,CUST1252,Customer 253,Female,49,West,Maharashtra,Mumbai,Clothing,Shoes,P144,Shoes Model,Samsung,1,4434,0.1,3325.5,3990.6,665.1,Cash,Consumer,Express,5,Yes,4.9
ORD00254,2024-03-26,CUST1253,Customer 254,Male,52,North,Delhi,New Delhi,Electronics,Laptop,P948,Laptop Model,Nike,2,3675,0.0,2756.25,7350.0,1837.5,Cash,Consumer,Standard,1,No,4.6
ORD00255,2024-01-20,CUST1254,Customer 255,Male,34,North,Delhi,New Delhi,Electronics,Laptop,P517,Laptop Model,Nike,2,2263,0.0,1697.25,4526.0,1131.5,Card,Home Office,Express,4,No,3.5
ORD00256,2024-12-10,CUST1255,Customer 256,Female,50,North,Delhi,New Delhi,Electronics,Laptop,P208,Laptop Model,Samsung,5,572,0.0,429.0,2860.0,715.0,Cash,Corporate,Standard,3,No,4.1
ORD00257,2024-12-04,CUST1256,Customer 257,Female,52,North,Delhi,New Delhi,Groceries,Rice,P402,Rice Model,HP,5,2001,0.05,1500.75,9504.75,2001.0,Card,Home Office,Express,1,Yes,3.7
ORD00258,2024-01-03,CUST1257,Customer 258,Female,59,West,Maharashtra,Mumbai,Electronics,Phone,P971,Phone Model,HP,2,3016,0.05,2262.0,5730.4,1206.4,UPI,Consumer,Standard,5,No,3.8
ORD00259,2024-04-02,CUST1258,Customer 259,Male,30,North,Delhi,New Delhi,Groceries,Rice,P843,Rice Model,Nike,3,751,0.1,563.25,2027.7,337.95,Card,Corporate,Standard,6,Yes,3.7
ORD00260,2024-11-13,CUST1259,Customer 260,Female,55,North,Delhi,New Delhi,Furniture,Table,P256,Table Model,Samsung,4,3891,0.1,2918.25,14007.6,2334.6,Card,Corporate,Standard,1,No,3.9
ORD00261,2024-04-23,CUST1260,Customer 261,Female,46,West,Maharashtra,Mumbai,Clothing,Shoes,P467,Shoes Model,Samsung,2,2916,0.15,2187.0,4957.2,583.2,Card,Home Office,Standard,2,Yes,4.8
ORD00262,2024-03-12,CUST1261,Customer 262,Female,55,South,Tamil Nadu,Chennai,Clothing,Shirt,P317,Shirt Model,Dell,1,352,0.0,264.0,352.0,88.0,Cash,Corporate,Express,6,Yes,4.0
ORD00263,2024-04-24,CUST1262,Customer 263,Female,41,East,West Bengal,Kolkata,Furniture,Table,P614,Table Model,Dell,5,4381,0.0,3285.75,21905.0,5476.25,Cash,Consumer,Standard,7,Yes,4.2
ORD00264,2024-04-01,CUST1263,Customer 264,Male,22,South,Tamil Nadu,Chennai,Groceries,Milk,P370,Milk Model,Samsung,1,1992,0.15,1494.0,1693.2,199.2,UPI,Consumer,Standard,5,No,4.1
ORD00265,2024-08-20,CUST1264,Customer 265,Female,55,North,Delhi,New Delhi,Electronics,Phone,P657,Phone Model,HP,1,4471,0.1,3353.25,4023.9,670.65,Card,Home Office,Express,3,Yes,4.3
ORD00266,2024-07-11,CUST1265,Customer 266,Male,50,South,Tamil Nadu,Chennai,Groceries,Milk,P242,Milk Model,Nike,3,4188,0.15,3141.0,10679.4,1256.4,UPI,Consumer,Standard,5,No,3.8
ORD00267,2024-04-05,CUST1266,Customer 267,Male,48,South,Tamil Nadu,Chennai,Clothing,Shirt,P791,Shirt Model,Nike,2,3596,0.1,2697.0,6472.8,1078.8,Card,Consumer,Standard,6,No,3.5
ORD00268,2024-01-23,CUST1267,Customer 268,Male,28,South,Tamil Nadu,Chennai,Furniture,Chair,P364,Chair Model,HP,5,521,0.05,390.75,2474.75,521.0,Cash,Corporate,Standard,6,No,4.9
ORD00269,2024-04-20,CUST1268,Customer 269,Male,55,West,Maharashtra,Mumbai,Groceries,Milk,P940,Milk Model,HP,2,1997,0.15,1497.75,3394.9,399.4,Cash,Home Office,Express,2,No,4.9
ORD00270,2024-11-01,CUST1269,Customer 270,Male,30,North,Delhi,New Delhi,Furniture,Table,P635,Table Model,Nike,4,1283,0.0,962.25,5132.0,1283.0,UPI,Home Office,Standard,2,No,4.9
ORD00271,2024-11-03,CUST1270,Customer 271,Female,51,North,Delhi,New Delhi,Electronics,Laptop,P530,Laptop Model,Samsung,4,1267,0.0,950.25,5068.0,1267.0,UPI,Home Office,Express,2,No,4.7
ORD00272,2024-07-14,CUST1271,Customer 272,Male,23,East,West Bengal,Kolkata,Electronics,Phone,P390,Phone Model,Nike,2,2285,0.15,1713.75,3884.5,457.0,Card,Consumer,Standard,6,Yes,4.4
ORD00273,2024-03-01,CUST1272,Customer 273,Male,27,North,Delhi,New Delhi,Groceries,Rice,P536,Rice Model,Samsung,3,3549,0.1,2661.75,9582.3,1597.05,Card,Home Office,Express,5,No,4.4
ORD00274,2024-12-14,CUST1273,Customer 274,Male,41,West,Maharashtra,Mumbai,Furniture,Table,P672,Table Model,Nike,5,4767,0.15,3575.25,20259.75,2383.5,Card,Corporate,Express,7,No,4.6
ORD00275,2024-12-03,CUST1274,Customer 275,Female,39,North,Delhi,New Delhi,Furniture,Table,P920,Table Model,Dell,2,1021,0.05,765.75,1939.9,408.4,UPI,Corporate,Standard,7,Yes,4.7
ORD00276,2024-08-29,CUST1275,Customer 276,Male,56,West,Maharashtra,Mumbai,Electronics,Laptop,P138,Laptop Model,Nike,3,2016,0.1,1512.0,5443.2,907.2,Card,Home Office,Express,6,Yes,4.9
ORD00277,2024-03-30,CUST1276,Customer 277,Male,20,West,Maharashtra,Mumbai,Groceries,Rice,P902,Rice Model,HP,2,4444,0.1,3333.0,7999.2,1333.2,Cash,Consumer,Standard,3,Yes,4.5
ORD00278,2024-03-21,CUST1277,Customer 278,Male,51,North,Delhi,New Delhi,Clothing,Shoes,P115,Shoes Model,Dell,3,3437,0.15,2577.75,8764.35,1031.1,UPI,Home Office,Express,6,No,4.0
ORD00279,2024-05-21,CUST1278,Customer 279,Female,29,South,Tamil Nadu,Chennai,Furniture,Table,P516,Table Model,Dell,4,4909,0.0,3681.75,19636.0,4909.0,Cash,Consumer,Express,3,Yes,4.7
ORD00280,2024-05-11,CUST1279,Customer 280,Female,47,East,West Bengal,Kolkata,Groceries,Milk,P797,Milk Model,Nike,5,4161,0.05,3120.75,19764.75,4161.0,Cash,Consumer,Express,1,No,3.6
ORD00281,2024-11-20,CUST1280,Customer 281,Female,33,South,Tamil Nadu,Chennai,Furniture,Table,P394,Table Model,Dell,4,3092,0.0,2319.0,12368.0,3092.0,Card,Home Office,Express,1,Yes,4.2
ORD00282,2024-06-30,CUST1281,Customer 282,Male,33,South,Tamil Nadu,Chennai,Clothing,Shirt,P993,Shirt Model,Samsung,2,4287,0.05,3215.25,8145.3,1714.8,UPI,Consumer,Standard,7,Yes,4.8
ORD00283,2024-07-01,CUST1282,Customer 283,Male,48,South,Tamil Nadu,Chennai,Electronics,Laptop,P480,Laptop Model,Samsung,1,4235,0.0,3176.25,4235.0,1058.75,Card,Home Office,Express,4,Yes,5.0
ORD00284,2024-09-18,CUST1283,Customer 284,Female,48,East,West Bengal,Kolkata,Groceries,Rice,P653,Rice Model,Dell,5,1250,0.0,937.5,6250.0,1562.5,Cash,Corporate,Express,7,Yes,4.2
ORD00285,2024-03-02,CUST1284,Customer 285,Male,38,West,Maharashtra,Mumbai,Clothing,Shirt,P470,Shirt Model,Samsung,1,1926,0.15,1444.5,1637.1,192.6,UPI,Home Office,Express,2,No,4.2
ORD00286,2024-11-09,CUST1285,Customer 286,Female,41,East,West Bengal,Kolkata,Clothing,Shirt,P473,Shirt Model,Nike,4,3672,0.05,2754.0,13953.6,2937.6,Card,Corporate,Standard,5,Yes,5.0
ORD00287,2024-12-17,CUST1286,Customer 287,Female,30,South,Tamil Nadu,Chennai,Electronics,Phone,P249,Phone Model,HP,2,4749,0.15,3561.75,8073.3,949.8,Card,Consumer,Standard,4,No,3.7
ORD00288,2024-11-18,CUST1287,Customer 288,Female,24,East,West Bengal,Kolkata,Groceries,Milk,P807,Milk Model,HP,3,4805,0.0,3603.75,14415.0,3603.75,UPI,Consumer,Express,4,Yes,4.2
ORD00289,2024-06-20,CUST1288,Customer 289,Female,19,East,West Bengal,Kolkata,Clothing,Shoes,P521,Shoes Model,Dell,5,4766,0.1,3574.5,21447.0,3574.5,Card,Home Office,Standard,5,Yes,5.0
ORD00290,2024-05-25,CUST1289,Customer 290,Female,47,East,West Bengal,Kolkata,Clothing,Shoes,P746,Shoes Model,HP,4,842,0.15,631.5,2862.8,336.8,UPI,Home Office,Express,4,No,4.8
ORD00291,2024-02-06,CUST1290,Customer 291,Female,35,North,Delhi,New Delhi,Furniture,Table,P719,Table Model,Nike,2,2768,0.1,2076.0,4982.4,830.4,Card,Corporate,Express,6,No,4.1
ORD00292,2024-04-04,CUST1291,Customer 292,Male,43,North,Delhi,New Delhi,Furniture,Chair,P205,Chair Model,Dell,3,855,0.05,641.25,2436.75,513.0,UPI,Corporate,Standard,1,No,4.3
ORD00293,2024-02-12,CUST1292,Customer 293,Male,33,North,Delhi,New Delhi,Clothing,Shirt,P855,Shirt Model,Samsung,1,3393,0.1,2544.75,3053.7,508.95,Card,Home Office,Standard,2,Yes,3.5
ORD00294,2024-12-05,CUST1293,Customer 294,Female,26,East,West Bengal,Kolkata,Clothing,Shoes,P814,Shoes Model,HP,4,4628,0.1,3471.0,16660.8,2776.8,Cash,Home Office,Express,6,No,4.3
ORD00295,2024-11-23,CUST1294,Customer 295,Female,37,East,West Bengal,Kolkata,Clothing,Shoes,P474,Shoes Model,Nike,5,2060,0.0,1545.0,10300.0,2575.0,Card,Consumer,Express,1,Yes,4.3
ORD00296,2024-03-10,CUST1295,Customer 296,Female,37,East,West Bengal,Kolkata,Clothing,Shoes,P109,Shoes Model,Nike,5,268,0.15,201.0,1139.0,134.0,Card,Home Office,Standard,7,Yes,4.3
ORD00297,2024-04-06,CUST1296,Customer 297,Female,32,West,Maharashtra,Mumbai,Groceries,Milk,P369,Milk Model,Dell,2,1537,0.15,1152.75,2612.9,307.4,Card,Home Office,Standard,5,No,3.9
ORD00298,2024-09-29,CUST1297,Customer 298,Female,25,East,West Bengal,Kolkata,Groceries,Rice,P752,Rice Model,Nike,1,1694,0.05,1270.5,1609.3,338.8,Cash,Corporate,Express,6,No,3.8
ORD00299,2024-01-10,CUST1298,Customer 299,Female,26,South,Tamil Nadu,Chennai,Electronics,Laptop,P832,Laptop Model,Nike,2,1037,0.1,777.75,1866.6,311.1,Cash,Consumer,Standard,1,Yes,3.5
ORD00300,2024-04-21,CUST1299,Customer 300,Male,39,East,West Bengal,Kolkata,Groceries,Milk,P182,Milk Model,HP,4,3242,0.15,2431.5,11022.8,1296.8,UPI,Corporate,Express,1,No,3.8
ORD00301,2024-05-08,CUST1300,Customer 301,Male,20,West,Maharashtra,Mumbai,Electronics,Laptop,P303,Laptop Model,Nike,2,3352,0.15,2514.0,5698.4,670.4,Cash,Consumer,Standard,4,No,4.5
ORD00302,2024-06-08,CUST1301,Customer 302,Female,48,East,West Bengal,Kolkata,Furniture,Chair,P753,Chair Model,Samsung,5,4467,0.0,3350.25,22335.0,5583.75,UPI,Corporate,Standard,7,Yes,5.0
ORD00303,2024-04-30,CUST1302,Customer 303,Female,33,West,Maharashtra,Mumbai,Clothing,Shirt,P109,Shirt Model,Dell,2,2461,0.0,1845.75,4922.0,1230.5,Cash,Home Office,Express,6,Yes,4.1
ORD00304,2024-02-15,CUST1303,Customer 304,Male,40,South,Tamil Nadu,Chennai,Furniture,Table,P760,Table Model,HP,1,2972,0.0,2229.0,2972.0,743.0,Cash,Home Office,Standard,2,No,3.8
ORD00305,2024-10-12,CUST1304,Customer 305,Male,34,East,West Bengal,Kolkata,Groceries,Rice,P140,Rice Model,Nike,1,3294,0.1,2470.5,2964.6,494.1,Cash,Corporate,Express,5,No,3.8
ORD00306,2024-04-05,CUST1305,Customer 306,Male,51,East,West Bengal,Kolkata,Clothing,Shoes,P258,Shoes Model,Nike,3,4742,0.05,3556.5,13514.7,2845.2,Card,Corporate,Express,4,Yes,4.7
ORD00307,2024-09-16,CUST1306,Customer 307,Female,22,West,Maharashtra,Mumbai,Furniture,Chair,P774,Chair Model,Nike,5,3182,0.05,2386.5,15114.5,3182.0,UPI,Home Office,Express,7,Yes,4.4
ORD00308,2024-06-14,CUST1307,Customer 308,Male,26,West,Maharashtra,Mumbai,Clothing,Shirt,P282,Shirt Model,Dell,1,4486,0.0,3364.5,4486.0,1121.5,UPI,Consumer,Express,2,Yes,3.5
ORD00309,2024-11-24,CUST1308,Customer 309,Male,18,West,Maharashtra,Mumbai,Groceries,Milk,P313,Milk Model,Nike,1,3201,0.05,2400.75,3040.95,640.2,UPI,Corporate,Standard,3,No,4.7
ORD00310,2024-12-28,CUST1309,Customer 310,Male,51,North,Delhi,New Delhi,Clothing,Shirt,P199,Shirt Model,Dell,1,2689,0.0,2016.75,2689.0,672.25,Cash,Consumer,Express,2,Yes,4.3
ORD00311,2024-05-07,CUST1310,Customer 311,Female,24,South,Tamil Nadu,Chennai,Groceries,Rice,P270,Rice Model,HP,5,3132,0.15,2349.0,13311.0,1566.0,Cash,Corporate,Express,6,Yes,4.3
ORD00312,2024-11-03,CUST1311,Customer 312,Female,58,West,Maharashtra,Mumbai,Clothing,Shoes,P540,Shoes Model,Samsung,5,2859,0.1,2144.25,12865.5,2144.25,Cash,Consumer,Standard,4,No,4.0
ORD00313,2024-08-19,CUST1312,Customer 313,Male,37,West,Maharashtra,Mumbai,Groceries,Rice,P106,Rice Model,Samsung,1,2530,0.0,1897.5,2530.0,632.5,UPI,Consumer,Express,1,No,4.9
ORD00314,2024-09-18,CUST1313,Customer 314,Male,34,South,Tamil Nadu,Chennai,Electronics,Laptop,P475,Laptop Model,HP,4,3113,0.05,2334.75,11829.4,2490.4,UPI,Corporate,Express,1,No,4.4
ORD00315,2024-04-21,CUST1314,Customer 315,Female,20,North,Delhi,New Delhi,Clothing,Shoes,P848,Shoes Model,Nike,2,4199,0.0,3149.25,8398.0,2099.5,UPI,Consumer,Express,3,No,4.1
ORD00316,2024-03-02,CUST1315,Customer 316,Female,52,South,Tamil Nadu,Chennai,Electronics,Phone,P678,Phone Model,HP,1,2696,0.0,2022.0,2696.0,674.0,Card,Home Office,Standard,2,Yes,4.5
ORD00317,2024-07-20,CUST1316,Customer 317,Male,26,West,Maharashtra,Mumbai,Electronics,Laptop,P444,Laptop Model,Dell,4,2573,0.15,1929.75,8748.2,1029.2,Card,Home Office,Standard,5,No,3.9
ORD00318,2024-07-23,CUST1317,Customer 318,Female,43,West,Maharashtra,Mumbai,Furniture,Chair,P767,Chair Model,HP,4,4781,0.05,3585.75,18167.8,3824.8,Cash,Home Office,Standard,2,Yes,3.9
ORD00319,2024-08-08,CUST1318,Customer 319,Female,30,East,West Bengal,Kolkata,Electronics,Laptop,P428,Laptop Model,Samsung,4,3669,0.1,2751.75,13208.4,2201.4,Cash,Home Office,Standard,7,No,3.8
ORD00320,2024-06-28,CUST1319,Customer 320,Female,27,West,Maharashtra,Mumbai,Furniture,Table,P875,Table Model,Dell,1,2112,0.05,1584.0,2006.4,422.4,UPI,Home Office,Standard,2,Yes,4.8
ORD00321,2024-05-27,CUST1320,Customer 321,Male,39,North,Delhi,New Delhi,Clothing,Shirt,P314,Shirt Model,HP,3,3886,0.15,2914.5,9909.3,1165.8,UPI,Home Office,Express,5,No,4.4
ORD00322,2024-03-13,CUST1321,Customer 322,Female,30,North,Delhi,New Delhi,Groceries,Rice,P908,Rice Model,Samsung,3,1595,0.0,1196.25,4785.0,1196.25,UPI,Corporate,Standard,1,No,4.5
ORD00323,2024-12-05,CUST1322,Customer 323,Female,50,East,West Bengal,Kolkata,Electronics,Laptop,P826,Laptop Model,Dell,3,3366,0.05,2524.5,9593.1,2019.6,Card,Corporate,Standard,2,Yes,4.3
ORD00324,2024-08-22,CUST1323,Customer 324,Female,43,North,Delhi,New Delhi,Electronics,Laptop,P862,Laptop Model,HP,5,2697,0.1,2022.75,12136.5,2022.75,UPI,Corporate,Express,3,No,3.9
ORD00325,2024-09-13,CUST1324,Customer 325,Male,27,East,West Bengal,Kolkata,Electronics,Phone,P449,Phone Model,Nike,4,441,0.1,330.75,1587.6,264.6,Cash,Consumer,Standard,6,No,4.3
ORD00326,2024-12-13,CUST1325,Customer 326,Female,56,South,Tamil Nadu,Chennai,Groceries,Rice,P437,Rice Model,Nike,5,1451,0.15,1088.25,6166.75,725.5,Cash,Consumer,Standard,6,Yes,4.4
ORD00327,2024-12-16,CUST1326,Customer 327,Male,59,South,Tamil Nadu,Chennai,Furniture,Table,P678,Table Model,HP,5,1307,0.15,980.25,5554.75,653.5,Card,Consumer,Standard,2,No,4.8
ORD00328,2024-03-15,CUST1327,Customer 328,Female,27,North,Delhi,New Delhi,Clothing,Shoes,P897,Shoes Model,HP,4,2685,0.15,2013.75,9129.0,1074.0,UPI,Consumer,Standard,1,No,4.4
ORD00329,2024-11-09,CUST1328,Customer 329,Female,26,South,Tamil Nadu,Chennai,Furniture,Chair,P614,Chair Model,Nike,1,3143,0.0,2357.25,3143.0,785.75,Cash,Home Office,Express,2,No,4.2
ORD00330,2024-03-11,CUST1329,Customer 330,Female,44,South,Tamil Nadu,Chennai,Furniture,Chair,P327,Chair Model,HP,1,3547,0.0,2660.25,3547.0,886.75,UPI,Consumer,Standard,4,No,4.5
ORD00331,2024-08-22,CUST1330,Customer 331,Female,57,South,Tamil Nadu,Chennai,Groceries,Milk,P860,Milk Model,Dell,1,3316,0.1,2487.0,2984.4,497.4,Cash,Consumer,Express,4,Yes,4.8
ORD00332,2024-05-05,CUST1331,Customer 332,Female,46,West,Maharashtra,Mumbai,Electronics,Phone,P507,Phone Model,Samsung,5,603,0.05,452.25,2864.25,603.0,Card,Corporate,Standard,4,No,4.4
ORD00333,2024-01-28,CUST1332,Customer 333,Male,55,South,Tamil Nadu,Chennai,Groceries,Milk,P812,Milk Model,HP,1,4301,0.0,3225.75,4301.0,1075.25,Card,Corporate,Express,4,Yes,3.8
ORD00334,2024-10-29,CUST1333,Customer 334,Male,23,South,Tamil Nadu,Chennai,Groceries,Rice,P216,Rice Model,Nike,3,2854,0.05,2140.5,8133.9,1712.4,Cash,Corporate,Standard,5,No,4.6
ORD00335,2024-09-18,CUST1334,Customer 335,Male,28,South,Tamil Nadu,Chennai,Groceries,Milk,P989,Milk Model,HP,1,1599,0.1,1199.25,1439.1,239.85,UPI,Home Office,Standard,4,No,4.0
ORD00336,2024-08-16,CUST1335,Customer 336,Female,18,East,West Bengal,Kolkata,Furniture,Chair,P569,Chair Model,Nike,2,1861,0.0,1395.75,3722.0,930.5,Card,Home Office,Standard,5,No,3.9
ORD00337,2024-10-28,CUST1336,Customer 337,Male,53,West,Maharashtra,Mumbai,Groceries,Milk,P384,Milk Model,HP,4,850,0.0,637.5,3400.0,850.0,UPI,Consumer,Standard,1,No,3.6
ORD00338,2024-01-17,CUST1337,Customer 338,Male,28,East,West Bengal,Kolkata,Clothing,Shirt,P788,Shirt Model,Samsung,1,1092,0.15,819.0,928.2,109.2,Cash,Home Office,Standard,4,No,4.9
ORD00339,2024-02-17,CUST1338,Customer 339,Male,36,East,West Bengal,Kolkata,Clothing,Shoes,P582,Shoes Model,HP,4,754,0.15,565.5,2563.6,301.6,UPI,Home Office,Express,3,No,4.3
ORD00340,2024-12-22,CUST1339,Customer 340,Female,56,South,Tamil Nadu,Chennai,Electronics,Laptop,P907,Laptop Model,Samsung,5,4533,0.0,3399.75,22665.0,5666.25,Card,Home Office,Express,3,No,4.9
ORD00341,2024-11-10,CUST1340,Customer 341,Male,18,West,Maharashtra,Mumbai,Groceries,Milk,P221,Milk Model,Dell,2,2106,0.1,1579.5,3790.8,631.8,Card,Home Office,Standard,6,Yes,4.7
ORD00342,2024-07-31,CUST1341,Customer 342,Male,58,West,Maharashtra,Mumbai,Electronics,Phone,P306,Phone Model,Samsung,3,4790,0.05,3592.5,13651.5,2874.0,Card,Consumer,Express,3,No,4.7
ORD00343,2024-02-28,CUST1342,Customer 343,Male,39,East,West Bengal,Kolkata,Clothing,Shoes,P953,Shoes Model,Samsung,5,438,0.05,328.5,2080.5,438.0,Cash,Corporate,Express,7,Yes,4.5
ORD00344,2024-09-03,CUST1343,Customer 344,Female,54,South,Tamil Nadu,Chennai,Groceries,Milk,P842,Milk Model,Samsung,4,3591,0.0,2693.25,14364.0,3591.0,Cash,Home Office,Standard,2,No,4.7
ORD00345,2024-06-30,CUST1344,Customer 345,Male,54,North,Delhi,New Delhi,Furniture,Table,P720,Table Model,Nike,1,2978,0.15,2233.5,2531.3,297.8,UPI,Home Office,Standard,7,No,4.6
ORD00346,2024-06-10,CUST1345,Customer 346,Female,46,North,Delhi,New Delhi,Clothing,Shoes,P949,Shoes Model,Samsung,1,4271,0.05,3203.25,4057.45,854.2,UPI,Home Office,Express,2,Yes,4.1
ORD00347,2024-01-20,CUST1346,Customer 347,Male,30,South,Tamil Nadu,Chennai,Electronics,Phone,P448,Phone Model,Nike,5,404,0.15,303.0,1717.0,202.0,Cash,Home Office,Express,7,No,3.7
ORD00348,2024-02-20,CUST1347,Customer 348,Male,37,South,Tamil Nadu,Chennai,Furniture,Chair,P145,Chair Model,Dell,4,3375,0.0,2531.25,13500.0,3375.0,Card,Corporate,Standard,1,No,3.5
ORD00349,2024-06-08,CUST1348,Customer 349,Female,46,South,Tamil Nadu,Chennai,Clothing,Shirt,P787,Shirt Model,Dell,2,2547,0.1,1910.25,4584.6,764.1,Card,Consumer,Standard,3,Yes,3.5
ORD00350,2024-11-14,CUST1349,Customer 350,Male,36,North,Delhi,New Delhi,Furniture,Table,P687,Table Model,HP,5,2809,0.1,2106.75,12640.5,2106.75,UPI,Consumer,Express,5,No,4.3
ORD00351,2024-01-26,CUST1350,Customer 351,Male,23,South,Tamil Nadu,Chennai,Electronics,Phone,P536,Phone Model,Nike,1,1067,0.15,800.25,906.95,106.7,UPI,Home Office,Express,5,No,4.0
ORD00352,2024-04-11,CUST1351,Customer 352,Female,37,North,Delhi,New Delhi,Groceries,Rice,P800,Rice Model,Nike,1,4036,0.0,3027.0,4036.0,1009.0,Card,Consumer,Standard,2,No,4.9
ORD00353,2024-07-19,CUST1352,Customer 353,Male,48,South,Tamil Nadu,Chennai,Clothing,Shoes,P215,Shoes Model,Samsung,4,4193,0.0,3144.75,16772.0,4193.0,Card,Corporate,Standard,3,No,4.4
ORD00354,2024-03-06,CUST1353,Customer 354,Female,52,North,Delhi,New Delhi,Groceries,Rice,P572,Rice Model,Nike,3,4755,0.0,3566.25,14265.0,3566.25,Cash,Corporate,Standard,5,Yes,4.3
ORD00355,2024-09-03,CUST1354,Customer 355,Female,52,West,Maharashtra,Mumbai,Electronics,Phone,P810,Phone Model,HP,2,3731,0.15,2798.25,6342.7,746.2,UPI,Home Office,Standard,6,No,3.7
ORD00356,2024-11-01,CUST1355,Customer 356,Female,22,West,Maharashtra,Mumbai,Clothing,Shirt,P712,Shirt Model,Dell,4,1643,0.1,1232.25,5914.8,985.8,Cash,Home Office,Express,3,No,4.5
ORD00357,2024-02-01,CUST1356,Customer 357,Male,46,North,Delhi,New Delhi,Furniture,Chair,P644,Chair Model,Samsung,5,201,0.05,150.75,954.75,201.0,Card,Home Office,Express,2,Yes,4.5
ORD00358,2024-06-11,CUST1357,Customer 358,Female,26,East,West Bengal,Kolkata,Clothing,Shoes,P972,Shoes Model,Samsung,3,931,0.0,698.25,2793.0,698.25,UPI,Corporate,Standard,1,No,3.7
ORD00359,2024-05-24,CUST1358,Customer 359,Female,43,North,Delhi,New Delhi,Furniture,Table,P490,Table Model,Nike,5,3429,0.1,2571.75,15430.5,2571.75,Cash,Consumer,Standard,4,Yes,3.8
ORD00360,2024-07-15,CUST1359,Customer 360,Male,22,East,West Bengal,Kolkata,Groceries,Rice,P763,Rice Model,Dell,3,1228,0.05,921.0,3499.8,736.8,UPI,Home Office,Express,6,No,5.0
ORD00361,2024-03-10,CUST1360,Customer 361,Female,50,North,Delhi,New Delhi,Furniture,Table,P534,Table Model,Nike,4,3687,0.05,2765.25,14010.6,2949.6,Card,Corporate,Standard,2,No,4.4
ORD00362,2024-10-22,CUST1361,Customer 362,Male,20,West,Maharashtra,Mumbai,Furniture,Table,P681,Table Model,Nike,4,4674,0.1,3505.5,16826.4,2804.4,Cash,Corporate,Standard,5,No,4.9
ORD00363,2024-02-10,CUST1362,Customer 363,Male,48,South,Tamil Nadu,Chennai,Clothing,Shoes,P745,Shoes Model,Dell,5,840,0.0,630.0,4200.0,1050.0,Cash,Home Office,Express,5,Yes,4.9
ORD00364,2024-09-30,CUST1363,Customer 364,Female,40,North,Delhi,New Delhi,Groceries,Milk,P917,Milk Model,Samsung,5,4043,0.1,3032.25,18193.5,3032.25,Card,Consumer,Standard,6,No,4.6
ORD00365,2024-10-15,CUST1364,Customer 365,Female,57,East,West Bengal,Kolkata,Electronics,Phone,P127,Phone Model,Samsung,5,1585,0.0,1188.75,7925.0,1981.25,Card,Consumer,Standard,5,Yes,4.8
ORD00366,2024-05-22,CUST1365,Customer 366,Male,56,East,West Bengal,Kolkata,Furniture,Table,P278,Table Model,HP,3,2304,0.0,1728.0,6912.0,1728.0,Cash,Corporate,Express,7,Yes,3.9
ORD00367,2024-12-24,CUST1366,Customer 367,Male,27,South,Tamil Nadu,Chennai,Groceries,Rice,P709,Rice Model,HP,5,471,0.1,353.25,2119.5,353.25,Card,Corporate,Express,2,No,4.6
ORD00368,2024-03-26,CUST1367,Customer 368,Male,47,South,Tamil Nadu,Chennai,Clothing,Shirt,P508,Shirt Model,Nike,3,1150,0.0,862.5,3450.0,862.5,Card,Corporate,Standard,4,No,4.2
ORD00369,2024-03-15,CUST1368,Customer 369,Male,24,West,Maharashtra,Mumbai,Electronics,Phone,P644,Phone Model,Samsung,4,3329,0.1,2496.75,11984.4,1997.4,Card,Home Office,Express,3,No,3.9
ORD00370,2024-02-20,CUST1369,Customer 370,Male,38,East,West Bengal,Kolkata,Groceries,Milk,P660,Milk Model,Dell,2,1796,0.1,1347.0,3232.8,538.8,Cash,Consumer,Standard,1,No,3.6
ORD00371,2024-02-23,CUST1370,Customer 371,Male,19,West,Maharashtra,Mumbai,Clothing,Shirt,P734,Shirt Model,Dell,3,2263,0.05,1697.25,6449.55,1357.8,UPI,Home Office,Standard,5,Yes,4.6
ORD00372,2024-03-02,CUST1371,Customer 372,Male,34,North,Delhi,New Delhi,Furniture,Table,P401,Table Model,Nike,5,1713,0.0,1284.75,8565.0,2141.25,Cash,Consumer,Express,3,No,4.5
